ticket_id,opened_at,resolved_at,month,contact_type,company,category,subcategory,service,environment,state,incident_state,major_incident_state,closure_code,reopen_count,domain,reassignment_count,assignment_group,first_call_resolution,knowledge_article_used,resolution_time_hours,opened_by,assigned_to,resolved_by,resolved_by_group,creator_group
INC24061402,2024-08-30 14:00:39,2024-08-30 14:12:28,2024-08,On-Call Service,AXA FRANCE ADMIN,Application,Unavailability,My Support - PackOffice,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP APPLICATION METIER CODE ERROR,0.19694444444444445,Agent_113,Agent_113,Agent_113,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24061399,2024-08-30 13:59:47,,2024-08,Chat,AXA FRANCE ADMIN,Question / aide,Réinitialisation du mot de passe,My Support - VSC,Production,En attente d'infos utilisateur,En attente d'infos utilisateur,,,0,TOP/Golden Copy/SHARED,0,OSS-BORDEAUX_L1_DSIAF,False,[AXA Virtual SmartCard] - Procédure- Réinitialisation du code PIN ,,Agent_009,Agent_023,,,SD_ADMIN_L1_DSIAF
INC24061333,2024-08-30 13:56:17,,2024-08,Virtual Agent,AXA FRANCE ADMIN,,,,,Nouveau,Nouveau,,,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,False,,,Agent_145,,,,
INC24061281,2024-08-30 13:53:35,2024-08-30 14:37:01,2024-08,Phone,AXA FRANCE ADMIN,Access,Authorization error,My support - Active Directory,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,OSS-ISNEAUVILLE_L1_DSIAF,False,AFR WP AD Win Edition - Gestion Account,0.7238888888888889,Agent_002,Agent_175,Agent_175,OSS-ISNEAUVILLE_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24061162,2024-08-30 13:33:44,2024-08-30 13:51:20,2024-08,Phone,AXA FRANCE ADMIN,Question / aide,Other,My support - Other Apps,Production,Résolu,Résolu,,Rejected (Out of Scope),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY OUT OF SCOPE,0.29333333333333333,Agent_051,Agent_051,Agent_051,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24061159,2024-08-30 13:33:40,2024-08-30 13:41:07,2024-08,Phone,AXA FRANCE ADMIN,Question / aide,Réinitialisation du mot de passe,My Support - VIVASTATION,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP MDP WAC/RACF,0.12416666666666666,Agent_033,Agent_033,Agent_033,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24060965,2024-08-30 13:14:25,2024-08-30 13:47:50,2024-08,Phone,AXA FRANCE ADMIN,Access,Profile,My Support - VDI,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP AD LEGACY - Gestion Account,0.5569444444444445,Agent_113,Agent_113,Agent_113,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24060961,2024-08-30 13:13:29,,2024-08,Phone,AXA FRANCE ADMIN,Access,Login failure,My support - VPN Win V2,Production,En attente d'infos utilisateur,En attente d'infos utilisateur,,,0,TOP/Golden Copy/SHARED,0,OSS-NANTES_L1_DSIAF,False,[AXA Virtual SmartCard] - Procédure - Solutions pour différents problèmes rencontrés sur VSC,,Agent_009,Agent_182,,,SD_ADMIN_L1_DSIAF
INC24060797,2024-08-30 12:41:32,,2024-08,Phone,AXA FRANCE ADMIN,Application,Performance,My support - VPN Win V2,Production,En cours de traitement,En cours de traitement,,,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,False,AFR WP PERFORMANCE LENTEUR,,Agent_141,Agent_141,,,SD_ADMIN_L1_DSIAF
INC24060692,2024-08-30 12:29:53,2024-08-30 12:47:43,2024-08,Phone,AXA FRANCE ADMIN,Matériel,Installation / Configuration,My Support - Casque,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INSTALLATION CONFIGURATION,0.2972222222222222,Agent_072,Agent_072,Agent_072,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24060677,2024-08-30 12:27:30,2024-08-30 12:41:03,2024-08,Phone,AXA FRANCE ADMIN,Access,Authorization error,My support - Active Directory,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP AD LEGACY - Gestion Account,0.22583333333333333,Agent_051,Agent_051,Agent_051,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24060621,2024-08-30 12:19:57,2024-08-30 12:30:41,2024-08,Phone,AXA FRANCE ADMIN,Network Drive,Access Rights,My Support - Shared Resource,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP NETWORK DRIVE ACCESS RIGHTS,0.17888888888888888,Agent_033,Agent_033,Agent_033,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24060579,2024-08-30 12:14:50,2024-08-30 12:24:32,2024-08,Phone,JURIDICA,Access,Authorization error,My support - Active Directory,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP AD Win Edition - Gestion Account,0.16166666666666665,Agent_051,Agent_051,Agent_051,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24060304,2024-08-30 11:46:03,2024-08-30 12:15:47,2024-08,Phone,AXA FRANCE ADMIN,Access,Profile,My support - Active Directory,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP AD Win Edition - Gestion Account,0.4955555555555556,Agent_113,Agent_113,Agent_113,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24060265,2024-08-30 11:41:43,2024-08-30 11:47:45,2024-08,Phone,AXA FRANCE ADMIN,Application,Unavailability,My Support - VIVASTATION,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP APPLICATION METIER CODE ERROR,0.10055555555555555,Agent_113,Agent_113,Agent_113,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24060219,2024-08-30 11:37:47,,2024-08,Phone,AXA BANQUE,Matériel,Hardware error,My support - ECCO,Production,En attente d'infos utilisateur,En attente d'infos utilisateur,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,OSS-VALDEFONTENAY_L1_DSIAF,False,AFR WP  HARDWARE NON FONCTIONNEL ,,Agent_141,Agent_129,,,SD_ADMIN_L1_DSIAF
INC24060209,2024-08-30 11:37:07,2024-08-30 12:05:06,2024-08,Phone,AXA FRANCE ADMIN,Mail,Send/Receive,My Support - Shared Resource,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP SEND RECEIVE,0.4663888888888889,Agent_051,Agent_051,Agent_051,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24060148,2024-08-30 11:32:14,2024-08-30 11:44:05,2024-08,Phone,AXA FRANCE ADMIN,Question / aide,Réinitialisation du mot de passe,My Support - VIVASTATION,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP MDP WAC/RACF,0.1975,Agent_009,Agent_009,Agent_009,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24060106,2024-08-30 11:28:35,2024-08-30 11:48:01,2024-08,Phone,UGIPS,Application,Other,My Support - Sibel,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP PERFORMANCE LENTEUR,0.3238888888888889,Agent_128,Agent_128,Agent_128,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24060095,2024-08-30 11:27:15,2024-08-30 11:50:52,2024-08,Phone,AXA FRANCE ADMIN,Question / aide,Réinitialisation du mot de passe,My Support - SALESFORCE,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP MDP WAC/RACF,0.39361111111111113,Agent_075,Agent_075,Agent_075,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24059985,2024-08-30 11:17:43,2024-08-30 11:24:23,2024-08,Phone,AXA FRANCE ADMIN,Application,Other,My Support - VIVASTATION,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,False,AFR WP ENABLINGS,0.1111111111111111,Agent_128,Agent_128,Agent_128,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24059946,2024-08-30 11:14:30,,2024-08,Phone,AXA FRANCE ADMIN,Question / aide,How to,My Support - Outlook,Production,En cours de traitement,En cours de traitement,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,False,AFR WP INQUIRY HOW TO,,Agent_002,,,,SD_ADMIN_L1_DSIAF
INC24059859,2024-08-30 11:07:58,,2024-08,Phone,AXA FRANCE AEP,Question / aide,How to,My support - Laptop,Production,En attente d'infos utilisateur,En attente d'infos utilisateur,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,OSS-WASQUEHAL_L1_DSIAF,False,AFR WP INQUIRY HOW TO,,Agent_009,Agent_032,,,SD_ADMIN_L1_DSIAF
INC24059831,2024-08-30 11:05:39,2024-08-30 11:09:34,2024-08,Phone,AXA FRANCE ADMIN,Question / aide,Other,My support - Other Apps,Production,Résolu,Résolu,,Rejected (Out of Scope),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY OUT OF SCOPE,0.06527777777777778,Agent_114,Agent_114,Agent_114,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24059758,2024-08-30 10:59:26,2024-08-30 11:05:33,2024-08,Phone,AXA FRANCE ADMIN,Application,Performance,My support - Other Apps,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP REACTIVATION WAC/RACF,0.10194444444444445,Agent_114,Agent_114,Agent_114,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24059729,2024-08-30 10:56:16,2024-08-30 12:01:37,2024-08,Phone,AXA FRANCE ADMIN,Matériel,Hardware error,My support - Laptop,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,OSS-TERRASSES_L1_DSIAF,False,AFR WP  HARDWARE NON FONCTIONNEL ,1.0891666666666666,Agent_002,Agent_140,Agent_140,OSS-TERRASSES_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24059726,2024-08-30 10:56:05,2024-08-30 11:17:30,2024-08,Phone,AXA FRANCE ADMIN,Question / aide,Réinitialisation du mot de passe,My Support - VIVASTATION,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP MDP WAC/RACF,0.35694444444444445,Agent_128,Agent_128,Agent_128,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24059722,2024-08-30 10:55:49,2024-08-30 14:51:48,2024-08,Phone,AXA FRANCE ADMIN,Application,Performance,My support - Laptop,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,OSS-MARLY_L1_DSIAF,False,AFR WP PERFORMANCE LENTEUR,3.9330555555555557,Agent_075,Agent_054,Agent_054,OSS-MARLY_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24059720,2024-08-30 10:55:46,2024-08-30 11:06:52,2024-08,Phone,JURIDICA,Application,Other,My Support - Teams,Production,Closed,Closed,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP APPLICATION METIER CODE ERROR,0.185,Agent_113,Agent_113,Agent_113,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24059702,2024-08-30 10:54:34,,2024-08,Phone,AXA FRANCE ADMIN,Matériel,Hardware broken,My support - Laptop,Production,En attente d'un change/d'une demande,En attente d'un change/d'une demande,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,OSS-MARSEILLE_L1_DSIAF,False,AFR WP  HARDWARE NON FONCTIONNEL ,,Agent_141,Agent_044,,,SD_ADMIN_L1_DSIAF
INC24059673,2024-08-30 10:51:43,2024-08-30 11:08:34,2024-08,Phone,AXA FRANCE ADMIN,Application,Other,My Support - SOLARIS,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP APPLICATION METIER CODE ERROR,0.2808333333333333,Agent_153,Agent_153,Agent_153,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24059665,2024-08-30 10:50:42,2024-08-30 11:08:13,2024-08,Chat,AXA FRANCE ADMIN,Question / aide,Other,My Support - NDF CONCUR,Production,Résolu,Résolu,,Rejected (Out of Scope),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY OUT OF SCOPE,0.29194444444444445,Agent_115,Agent_115,Agent_115,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24059613,2024-08-30 10:45:22,2024-08-30 11:07:28,2024-08,Phone,AXA FRANCE ADMIN,Application,Other,My Support - SOLARIS,Production,Résolu,Résolu,,Non résolu (non reproductible),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP PERFORMANCE LENTEUR,0.36833333333333335,Agent_072,Agent_072,Agent_072,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24059604,2024-08-30 10:45:03,,2024-08,Phone,AXA FRANCE ADMIN,Network,Connectivity,My support - VPN Win V2,Production,En attente d'infos utilisateur,En attente d'infos utilisateur,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,OSS-MARSEILLE_L1_DSIAF,False,AFR WP CONNECTIVITY NON PHYSICAL,,Agent_002,Agent_044,,,SD_ADMIN_L1_DSIAF
INC24059575,2024-08-30 10:43:28,2024-08-30 15:04:31,2024-08,Phone,AXA BANQUE,Question / aide,How to,My Support - Accessories,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,OSS-VALDEFONTENAY_L1_DSIAF,False,AFR WP INQUIRY HOW TO,4.350833333333333,Agent_009,Agent_129,Agent_129,OSS-VALDEFONTENAY_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24059567,2024-08-30 10:42:43,2024-08-30 14:13:48,2024-08,Phone,JURIDICA,Access,Other,My support - Active Directory,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,OSS-MARLY_L1_DSIAF,False,AFR WP AD Win Edition - Gestion Account,3.5180555555555557,Agent_033,Agent_054,Agent_054,OSS-MARLY_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24059547,2024-08-30 10:41:31,2024-08-30 10:43:00,2024-08,Phone,AXA FRANCE ADMIN,Flash Call,Other,My support - Call Desk,Production,Résolu,Résolu,,Call Error,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[SILVA] - Procédure - Règles d'utilisation des Templates ,0.024722222222222222,Agent_150,Agent_150,Agent_150,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24059485,2024-08-30 10:36:22,2024-08-30 10:43:58,2024-08,Phone,AXA FRANCE AEP,Access,Disabled / Expired,My Support - One Account,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[PassAXA/OneAccount] - Procédure - Réinitialisation du mot de passe ,0.12666666666666668,Agent_002,Agent_002,Agent_002,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24059460,2024-08-30 10:34:19,2024-08-30 10:45:55,2024-08,Phone,AXA FRANCE ADMIN,Question / aide,How to,My Support - One Account,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,OSS-WASQUEHAL_L1_DSIAF,True,AFR WP INQUIRY HOW TO,0.19333333333333333,Agent_113,,Agent_113,OSS-WASQUEHAL_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24059435,2024-08-30 10:32:24,2024-08-30 11:01:51,2024-08,Phone,AXA FRANCE ADMIN,Question / aide,How to,My support - Other Apps,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY HOW TO,0.49083333333333334,Agent_114,Agent_114,Agent_114,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24059414,2024-08-30 10:30:29,2024-08-30 10:35:47,2024-08,Phone,AXA ATOUT CŒUR,Flash Call,Other,My support - Other Apps,Production,Résolu,Résolu,,Call Error,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[SILVA] - Procédure - Règles d'utilisation des Templates ,0.08833333333333333,Agent_072,Agent_072,Agent_072,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24059413,2024-08-30 10:30:29,,2024-08,Phone,AXA FRANCE ADMIN,Matériel,Hardware broken,My Support - Meeting room,Production,En attente d'infos utilisateur,En attente d'infos utilisateur,,,0,TOP/Golden Copy/SHARED,0,OSS-MARLY_L1_DSIAF,False,AFR WP INC SALLE DE REUNION,,Agent_120,Agent_054,,,SD_ADMIN_L1_DSIAF
INC24059343,2024-08-30 10:23:57,2024-08-30 10:26:18,2024-08,Phone,AXA FRANCE ADMIN,Access,Login failure,My Support - One Account,Production,Résolu,Résolu,,Résolu (contournement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[PassAXA/OneAccount] - Procédure - Réinitialisation du mot de passe ,0.03916666666666667,Agent_009,Agent_009,Agent_009,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24059299,2024-08-30 10:20:25,2024-08-30 10:31:54,2024-08,Phone,AXA FRANCE ADMIN,Question / aide,How to,My support - Laptop,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY HOW TO,0.1913888888888889,Agent_033,Agent_033,Agent_033,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24059281,2024-08-30 10:18:09,2024-08-30 10:33:59,2024-08,Phone,UGIPS,Access,Other,My support - Active Directory,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP AD LEGACY - Gestion Account,0.2638888888888889,Agent_128,Agent_128,Agent_128,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24059249,2024-08-30 10:15:43,2024-08-30 10:16:36,2024-08,Phone,AXA FRANCE ADMIN,Flash Call,Other,My support - Call Desk,Production,Résolu,Résolu,,Call Error,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[SILVA] - Procédure - Règles d'utilisation des Templates ,0.014722222222222222,Agent_033,Agent_033,Agent_033,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24059225,2024-08-30 10:13:35,,2024-08,Phone,UGIPS,Matériel,Hardware error,My Support - Printer,Production,En cours de traitement,En cours de traitement,Accepted,,0,TOP/Golden Copy/SHARED,0,SCSO_L3_ATSFR,False,[IM] - Process - Gestion des incidents pré majeur - majeur - SVI - Plaquette Applications majeurs,,Agent_075,Agent_201,,,SD_ADMIN_L1_DSIAF
INC24059224,2024-08-30 10:13:34,,2024-08,Phone,AXA FRANCE ADMIN,Access,Login failure,My Support - VSC,Production,En attente d'infos utilisateur,En attente d'infos utilisateur,,,0,TOP/Golden Copy/SHARED,0,OSS-VALDEFONTENAY_L1_DSIAF,False,[AXA Virtual SmartCard] - Procédure - Solutions pour différents problèmes rencontrés sur VSC,,Agent_009,Agent_129,,,SD_ADMIN_L1_DSIAF
INC24059147,2024-08-30 10:08:19,2024-08-30 10:46:10,2024-08,Phone,AXA BANQUE,Matériel,Hardware error,My support - Laptop,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,OSS-VALDEFONTENAY_L1_DSIAF,False,AFR WP  HARDWARE NON FONCTIONNEL ,0.6308333333333334,Agent_002,Agent_129,Agent_129,OSS-VALDEFONTENAY_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24059107,2024-08-30 10:04:46,2024-08-30 10:10:44,2024-08,Phone,AXA FRANCE ADMIN,Question / aide,How to,My support - Active Directory,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY HOW TO,0.09944444444444445,Agent_009,Agent_009,Agent_009,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24059091,2024-08-30 10:04:07,2024-08-30 10:08:29,2024-08,Phone,AXA FRANCE ADMIN,Question / aide,How to,My support - Other Apps,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY HOW TO,0.07277777777777777,Agent_033,Agent_033,Agent_033,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24059083,2024-08-30 10:03:34,2024-08-30 10:43:11,2024-08,Phone,AXA FRANCE ADMIN,Access,Login failure,My support - windows Hello,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP Windows Hello,0.6602777777777777,Agent_114,Agent_114,Agent_114,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24059032,2024-08-30 09:59:38,2024-08-30 10:07:38,2024-08,Email,AXA FRANCE ADMIN,Question / aide,How to,My support - Active Directory,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY HOW TO,0.13333333333333333,Agent_002,Agent_002,Agent_002,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24059001,2024-08-30 09:56:25,2024-08-30 11:17:44,2024-08,Phone,AXA FRANCE ADMIN,Application,Performance,My Support - Teams,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP PERFORMANCE LENTEUR,1.3552777777777778,Agent_075,Agent_075,Agent_075,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24058898,2024-08-30 09:52:20,2024-08-30 09:52:49,2024-08,Phone,AXA FRANCE ADMIN,Flash Call,Other,My support - Call Desk,Production,Résolu,Résolu,,Call Error,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[SILVA] - Procédure - Règles d'utilisation des Templates ,0.008055555555555555,Agent_009,Agent_009,Agent_009,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24058829,2024-08-30 09:46:06,2024-08-30 09:50:49,2024-08,Chat,AXA FRANCE ADMIN,Flash Call,Other,My support - Call Desk,Production,Résolu,Résolu,,Call Error,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[SILVA] - Procédure - Règles d'utilisation des Templates ,0.07861111111111112,Agent_120,Agent_120,Agent_120,SD_ADMIN_L1_DSIAF,WP_Device_Windows-Edition_L2_AFA
INC24058812,2024-08-30 09:45:20,2024-08-30 09:46:12,2024-08,Phone,AXA FRANCE ADMIN,Flash Call,Other,My support - Call Desk,Production,Résolu,Résolu,,Call Error,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[SILVA] - Procédure - Règles d'utilisation des Templates ,0.014444444444444444,Agent_150,Agent_150,Agent_150,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24058811,2024-08-30 09:45:17,2024-08-30 13:31:59,2024-08,Phone,AXA FRANCE ADMIN,Access,Account locked,My support - windows Hello,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,OSS-MARSEILLE_L1_DSIAF,False,AFR WP Windows Hello,3.7783333333333333,Agent_075,Agent_044,Agent_044,OSS-MARSEILLE_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24058794,2024-08-30 09:43:17,2024-08-30 09:48:19,2024-08,Phone,AXA FRANCE ADMIN,Question / aide,How to,My support - Other Apps,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY HOW TO,0.08388888888888889,Agent_033,Agent_033,Agent_033,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24058760,2024-08-30 09:40:16,2024-08-30 09:41:35,2024-08,Chat,AXA FRANCE ADMIN,Flash Call,Other,My support - Call Desk,Production,Résolu,Résolu,,Call Error,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[SILVA] - Procédure - Règles d'utilisation des Templates ,0.021944444444444444,Agent_009,Agent_009,Agent_009,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24058579,2024-08-30 09:27:48,2024-08-30 10:03:52,2024-08,Phone,AXA FRANCE ADMIN,Application,Unavailability,My Support - NDF CONCUR,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP PERFORMANCE LENTEUR,0.6011111111111112,Agent_072,Agent_072,Agent_072,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24058571,2024-08-30 09:27:26,,2024-08,Phone,AXA BANQUE,Access,Login failure,My Support - VSC,Production,Nouveau,Nouveau,,,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,False,[AXA Virtual SmartCard] - Procédure - Solutions pour différents problèmes rencontrés sur VSC,,Agent_114,,,,SD_ADMIN_L1_DSIAF
INC24058537,2024-08-30 09:24:21,2024-08-30 09:39:34,2024-08,Phone,AXA FRANCE ADMIN,Question / aide,How to,My support - Laptop,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY HOW TO,0.2536111111111111,Agent_128,Agent_128,Agent_128,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24058521,2024-08-30 09:23:26,2024-08-30 10:00:39,2024-08,Phone,AXA FRANCE AEP,Application,Code Error,My support - Other Apps,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP REACTIVATION WAC/RACF,0.6202777777777778,Agent_075,Agent_075,Agent_075,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
